OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
405,2016,NonResidential,Large Office,The Decatur,1511 6th Avenue,Seattle,WA,98101.0,1975700125,7,DOWNTOWN,47.61166,-122.33528,1921,1.0,4,127268,0,127268,"Non-Refrigerated Warehouse, Office, Retail Store",Office,62512.0,Retail Store,53971.0,Non-Refrigerated Warehouse,5000.0,,71.0,63.5,63.5,171.5,171.5,7711757.5,7711757.5,714523.6875,1770165.625,6039805.0,9574.279297,957428.0,True,,Error - Correct Default Data,,148.11,1.16
406,2016,NonResidential,Large Office,520 Pike Tower,520 Pike Street,Seattle,WA,98101.0,1975700160,7,DOWNTOWN,47.61125,-122.33494,1983,1.0,29,500000,0,500000,"Office, Parking, Retail Store",Office,411301.0,Parking,80005.0,Retail Store,14528.0,201720152014201220102008,93.0,44.29999924,45.20000076,139.0,141.8999939,18848780.0,19249572.0,0.0,5524260.5,18848777.0,0.0,0.0,False,,Compliant,,131.4,0.26
408,2016,NonResidential,Large Office,Fourth and Pike Building,1424 4th Ave,Seattle,WA,98101.0,1975700235,7,DOWNTOWN,47.61005,-122.3361,1926,0.0,10,132326,0,132326,"Office, Other, Retail Store",Office,92006.0,Other,12610.0,Retail Store,9835.0,,72.0,52.70000076,53.70000076,159.8000031,163.0,6029020.0,6146691.5,328247.0938,1670053.125,5698221.0,25.51000023,2551.0,False,,Compliant,,65.2,0.49
409,2016,NonResidential,Large Office,Washington Federal,425 Pike Street,Seattle,WA,98101.0,1975700240,7,DOWNTOWN,47.61033,-122.3357,1984,1.0,6,109830,13200,96630,"Office, Other, Parking, Retail Store",Office,83485.0,Parking,13200.0,Retail Store,5000.0,,45.0,87.90000153,87.90000153,275.8999939,275.8999939,7335905.5,7335905.5,0.0,2150030.75,7335905.0,0.0,0.0,False,,Compliant,,51.14,0.47
410,2016,NonResidential,Hotel,Motif Seattle,1414 4th Ave,Seattle,WA,98101.0,1975700255,7,DOWNTOWN,47.60996,-122.33572,1973,0.0,19,332067,59280,272787,Hotel,Hotel,332067.0,,,,,,6.0,113.8000031,114.4000015,251.3000031,249.3000031,37785552.0,37984148.0,15586014.0,5803207.0,19800542.0,23989.94922,2398995.0,False,,Compliant,,1468.5,4.42
411,2016,NonResidential,Large Office,Joshua Green Building,1425 4th Avenue,Seattle,WA,98101.0,1975700305,7,DOWNTOWN,47.60991,-122.33687,1910,1.0,10,130513,0,130513,"Office, Restaurant, Retail Store",Office,87391.0,Retail Store,32264.0,Restaurant,10858.0,,49.0,89.30000305,90.40000153,204.1000061,205.3999939,11651200.0,11792293.0,631029.0,2006739.75,6846996.0,41731.74609,4173175.0,False,,Compliant,,318.08,2.44
412,2016,NonResidential,Small- and Mid-Sized Office,MiKen Building,1417 Fourth Avenue,Seattle,WA,98101.0,1975700330,7,DOWNTOWN,47.60953,-122.33647,1920,1.0,8,60660,0,60660,"Office, Retail Store",Office,41958.0,Retail Store,4800.0,,,,,55.29999924,55.29999924,173.6999969,173.6999969,2586116.0,2586116.0,0.0,757947.125,2586116.0,0.0,0.0,False,,Compliant,,18.03,0.3
413,2016,NonResidential,Large Office,(ID413) JOSEPH VANCE BLDG,1414 3RD AVE,Seattle,WA,98101.0,1975700340,7,DOWNTOWN,47.60902,-122.33674,1929,1.0,14,137350,0,137350,Office,Office,124508.0,,,,,,89.0,51.09999847,54.79999924,125.4000015,129.1999969,6366084.5,6825027.0,2258855.25,1203759.875,4107229.0,0.0,0.0,False,,Compliant,,202.99,1.48
414,2016,NonResidential,Large Office,Onni 1411 Fourth Development LP,1411 4TH AVE,Seattle,WA,98101.0,1975700345,7,DOWNTOWN,47.60923,-122.33625,1929,1.0,15,151039,0,151039,Office,Office,125473.0,,,,,,84.0,43.40000153,0.0,92.30000305,0.0,5446624.0,0.0,2850077.75,761004.125,2596546.0,0.0,0.0,False,,Compliant,,238.09,1.58
415,2016,NonResidential,Large Office,Century Square - COS Compliance,1501 4th Ave,Seattle,WA,98101.0,1975700390,7,DOWNTOWN,47.61022,-122.33745,1985,1.0,30,755000,134662,620338,"Bank Branch, Office, Other, Parking, Restaurant",Office,643083.0,Parking,126891.0,Restaurant,13422.0,,72.0,78.09999847,80.69999695,217.1000061,224.3000031,52226204.0,53974556.0,519390.0,12661185.0,43199963.0,85068.4375,8506844.0,False,,Compliant,,793.05,1.05
416,2016,NonResidential,Small- and Mid-Sized Office,Chromer Building,1516 2nd Avenue,Seattle,WA,98101.0,1975700440,7,DOWNTOWN,47.60995,-122.33904,1906,1.0,4,63540,0,63540,Office,Office,56747.0,,,,,,72.0,62.0,62.79999924,154.5,155.3999939,3518459.5,3564626.75,0.0,711690.0,2428286.0,10901.72949,1090173.0,False,,Compliant,,74.83,1.18
417,2016,NonResidential,Large Office,Melbourne Tower,1511 3rd Ave,Seattle,WA,98101.0,1975700465,7,DOWNTOWN,47.60987,-122.33824,1927,1.0,10,130893,0,130893,"Medical Office, Office, Supermarket/Grocery Store",Office,87925.0,Supermarket/Grocery Store,27177.0,Medical Office,6644.0,,80.0,57.20000076,58.79999924,179.6000061,184.8000031,6962073.0,7163323.5,0.0,2040466.625,6962072.0,0.0,0.0,False,,Compliant,,48.54,0.37
418,2016,NonResidential,Mixed Use Property,Harold Poll Building,110 Union Street,Seattle,WA,98101.0,1975700580,7,DOWNTOWN,47.60821,-122.33899,1910,1.0,5,79920,0,79920,"Office, Other, Retail Store",Office,39960.0,Retail Store,26640.0,Other,13320.0,,,37.70000076,37.29999924,118.1999969,117.0,3009463.75,2977095.25,0.0,882023.3125,3009464.0,0.0,0.0,False,,Compliant,,20.98,0.26
419,2016,Campus,Mixed Use Property,Main Market,1501 Pike Place,Seattle,WA,98101.0,1976200205,7,DOWNTOWN,47.60881,-122.34119,1908,1.0,4,137400,0,137400,"Food Sales, Multifamily Housing, Office, Other - Education, Other - Restaurant/Bar, Pre-school/Daycare, Restaurant, Retail Store, Supermarket/Grocery Store",Retail Store,44078.0,Other - Restaurant/Bar,19182.0,Multifamily Housing,14380.0,,,122.8000031,122.3000031,306.6000061,305.0,14940504.0,14879755.0,0.0,3031866.75,10344729.0,45957.73828,4595774.0,False,,Compliant,,316.2,2.3
420,2016,NonResidential,Other,Meridian (West),1506 6th Ave,Seattle,WA,98101.0,1976700045,7,DOWNTOWN,47.61164,-122.33446,1996,1.0,6,147852,86429,61423,"Office, Other - Restaurant/Bar, Parking, Retail Store",Parking,64821.0,Retail Store,40629.0,Other - Restaurant/Bar,13039.0,,,157.5,157.5,407.7000122,407.7000122,9671619.0,9671619.0,0.0,2087520.25,7122619.0,25489.99023,2548999.0,False,,Compliant,,185.03,1.25
421,2016,NonResidential,Other,Meridian (East),1501 7th Ave,Seattle,WA,98101.0,1976700055,7,DOWNTOWN,47.61185,-122.33421,1996,0.0,4,267335,166960,100375,"Movie Theater, Other - Restaurant/Bar, Parking",Parking,166960.0,Movie Theater,69947.0,Other - Restaurant/Bar,27400.0,,,74.69999695,75.80000305,189.3999939,188.0,7273155.5,7378420.5,0.0,1515211.5,5169902.0,21032.53125,2103253.0,False,,Compliant,,147.75,0.55
422,2016,NonResidential,Large Office,Two Union Square,601 Union St.,Seattle,WA,98101.0,1976700125,7,DOWNTOWN,47.61043,-122.33206,1989,1.0,56,1605578,389860,1215718,"Office, Other, Parking",Office,1314475.0,Parking,389860.0,Other,30744.0,20092005,97.0,36.79999924,37.90000153,110.3000031,113.3000031,49517704.0,50984500.0,915654.875,13505807.0,46081813.0,25202.29883,2520230.0,False,,Compliant,,525.78,0.33
423,2016,NonResidential,Large Office,One Union Square,600 University Street,Seattle,WA,98101.0,1976700155,7,DOWNTOWN,47.60967,-122.33229,1980,1.0,36,794592,0,794592,"Office, Other, Parking",Office,748011.0,Parking,36606.0,Other,9975.0,20092005,96.0,35.20000076,36.09999847,108.6999969,111.4000015,26689658.0,27340878.0,0.0,7629382.0,26031451.0,6582.040039,658204.0,False,,Compliant,,216.43,0.27
424,2016,NonResidential,Large Office,PARK PLACE OFFICE BLDG (ID424),1200 6th Avenue,Seattle,WA,98101.0,1976700185,7,DOWNTOWN,47.60909,-122.33202,1971,1.0,21,456304,93204,363100,"Office, Parking",Office,342952.0,Parking,106466.0,,,,74.0,56.59999847,59.5,177.6000061,187.0,19397324.0,20421248.0,0.0,5685030.0,19397322.0,0.0,0.0,False,,Compliant,,135.23,0.3
425,2016,NonResidential,Large Office,First and Stewart,101 Stewart Street,Seattle,WA,98101.0,1977200020,7,DOWNTOWN,47.61029,-122.34089,1986,1.0,12,115857,15140,100717,"Office, Parking, Restaurant",Office,104788.0,Parking,11844.0,Restaurant,528.0,2017201520142013,89.0,45.20000076,45.20000076,141.8000031,141.8000031,4757299.5,4757299.5,0.0,1394284.625,4757299.0,0.0,0.0,False,,Compliant,,33.17,0.29
426,2016,NonResidential,Small- and Mid-Sized Office,World Trade Center West,2200 Alaskan Way,Seattle,WA,98121.0,1977200135,7,DOWNTOWN,47.61116,-122.34748,1999,1.0,4,87500,17500,70000,"Office, Other",Office,70090.0,Other,1672.0,,,,72.0,63.40000153,63.40000153,199.1000061,199.1000061,4549892.0,4549892.0,0.0,1333496.75,4549891.0,0.0,0.0,False,,Compliant,,31.72,0.36
427,2016,NonResidential,Large Office,World Trade Center East-Seattle,2211 Elliott Ave,Seattle,WA,98121.0,1977200187,7,DOWNTOWN,47.6117,-122.34778,1998,1.0,11,374405,184776,189629,"Laboratory, Office",Office,150969.0,Laboratory,41829.0,,,201620152012,72.0,69.09999847,69.09999847,217.1000061,217.1000061,13329024.0,13329024.0,0.0,3906513.0,13329022.0,0.0,0.0,False,,Compliant,,92.92,0.25
428,2016,NonResidential,Other,Lenora,120 Lenora,Seattle,WA,98121.0,1977200740,7,DOWNTOWN,47.61252,-122.34351,1985,1.0,12,193500,38000,155500,Other,Other,146689.0,,,,,,,98.40000153,98.40000153,309.0,309.0,14436982.0,14436982.0,0.0,4231237.0,14436981.0,0.0,0.0,False,,Compliant,,100.65,0.52
429,2016,NonResidential,Large Office,Terminal Sales Building,1932 1st Avenue,Seattle,WA,98101.0,1977200920,7,DOWNTOWN,47.61108,-122.34217,1923,1.0,11,102846,0,102846,"Office, Retail Store",Office,93879.0,Retail Store,7500.0,,,,96.0,52.5,59.70000076,98.5,107.0,5327249.5,6047637.0,3480880.75,541139.6875,1846369.0,0.0,0.0,False,,Compliant,,281.55,2.74
430,2016,NonResidential,Small- and Mid-Sized Office,The Marshall Building,2013 4th Avenue,Seattle,WA,98121.0,1977201245,7,DOWNTOWN,47.61304,-122.34059,1925,1.0,4,52800,0,52800,"Office, Restaurant",Office,38880.0,Restaurant,12960.0,,,,83.0,46.90000153,48.20000076,123.0999985,123.6999969,2429021.0,2500323.75,0.0,536908.6875,1831932.0,5970.880371,597088.0,False,,Compliant,,44.48,0.84
432,2016,Campus,Mixed Use Property,Securities Building Campus,1904 Third Avenue,Seattle,WA,98101.0,1977201315,7,DOWNTOWN,47.61229,-122.33903,1913,3.0,10,258497,0,258497,"Data Center, Office, Parking, Restaurant, Retail Store",Parking,155000.0,Office,145594.0,Retail Store,103200.0,,,77.30000305,80.09999847,214.6000061,218.0,20779796.0,21536130.0,3902781.25,4946369.5,16877013.0,0.0,0.0,False,,Compliant,,418.9,1.62
433,2016,NonResidential,Retail Store,(71367A) SEATTLE Macy's,300 PINE STREET,Seattle,WA,98181.0,1977201320,7,DOWNTOWN,47.61098,-122.33815,1929,1.0,8,861702,0,861702,"Other, Retail Store",Retail Store,509342.0,Other,380639.0,,,,,19.89999962,19.89999962,56.0,56.0,17666646.0,17666646.0,2927935.25,4319154.5,14736955.0,17.52666664,1753.0,False,,Compliant,,328.83,0.38
434,2016,NonResidential,Other,Benaroya Research Institute at Virginia Mason,1201 9th Ave,Seattle,WA,98101.0,1978200010,7,EAST,47.61,-122.32922,1999,1.0,5,206950,97400,109550,Other,Other,206950.0,,,,,,,93.19999695,92.30000305,277.5,272.7000122,19295226.0,19105426.0,1631750.25,5176868.5,17663475.0,0.0,0.0,False,,Compliant,,249.09,1.2
435,2016,NonResidential,Other,Washington State Convention Center,705 Pike St,Seattle,WA,98101.0,1978200105,7,DOWNTOWN,47.61195,-122.33167,1990,1.0,6,1400000,0,1400000,"Convention Center, Parking",Convention Center,1072000.0,Parking,686750.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Non-Compliant,,0.0,0.0
436,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Health Resources Building,909 University Street,Seattle,WA,98101.0,1978200280,3,EAST,47.61048,-122.32837,1988,1.0,9,46710,0,46710,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,46710.0,,,,,,,89.30000305,95.09999847,220.3000031,229.6000061,4169431.5,4439795.5,1447314.625,797806.6875,2722116.0,0.0,0.0,False,,Compliant,,130.69,2.8
437,2016,NonResidential,Medical Office,VM Seattle Hospital & Medical Center - Lindeman Pavilion,901 University Street,Seattle,WA,98101.0,1978200280,3,EAST,47.61048,-122.32837,1945,1.0,3,266000,104000,162000,"Medical Office, Parking",Medical Office,162000.0,Parking,104000.0,,,,65.0,85.90000153,86.5,244.1999969,244.8000031,13911761.0,14009703.0,476741.8125,3488557.5,11902958.0,15320.58984,1532059.0,False,,Compliant,,201.15,0.76
438,2016,NonResidential,Medical Office,1101 Madison Tower,1101 Madison,Seattle,WA,98104.0,1978200625,3,EAST,47.60921,-122.32425,1992,1.0,14,690158,407795,282363,"Medical Office, Parking",Medical Office,270384.0,Parking,270383.0,,,2012201020072006,58.0,78.19999695,78.19999695,245.6999969,245.6999969,21156670.0,21156670.0,0.0,6200665.0,21156669.0,0.0,0.0,False,,Compliant,,147.49,0.21
439,2016,NonResidential,Mixed Use Property,Fisher Plaza - East Building,140 4th Ave N,Seattle,WA,98109.0,1991200150,7,LAKE UNION,47.61915,-122.34857,2001,1.0,6,378443,177660,200783,"Data Center, Office, Parking, Performing Arts, Restaurant, Retail Store",Parking,164332.0,Office,108781.0,Data Center,54184.0,,100.0,283.7000122,283.7000122,874.0999756,874.0999756,55073120.0,55073120.0,0.0,15681864.0,53506520.0,15665.93945,1566594.0,False,,Compliant,,456.22,1.21
440,2016,NonResidential,Mixed Use Property,Fisher Plaza - West Building,100 4th Ave N,Seattle,WA,98109.0,1991200170,7,LAKE UNION,47.61915,-122.34857,2001,1.0,6,213834,104922,108912,"Data Center, Financial Office, Office, Other, Parking, Restaurant",Parking,104922.0,Data Center,54385.0,Office,37721.0,,100.0,707.2999878,707.2999878,2217.800049,2217.800049,75073888.0,75073888.0,0.0,21957020.0,74917352.0,1565.25,156525.0,False,,Compliant,,530.59,2.48
441,2016,NonResidential,Hotel,Best Western Executive Inn,200 Taylor Ave N,Seattle,WA,98109.0,1991200540,7,LAKE UNION,47.62036,-122.34588,1979,1.0,5,109017,29409,79608,Hotel,Hotel,109017.0,,,,,,34.0,86.90000153,89.0,199.1000061,205.8000031,9474745.0,9707963.0,0.0,1648708.875,5625395.0,38493.49609,3849350.0,False,,Compliant,,243.66,2.24
443,2016,NonResidential,Large Office,Elliott Bay Office Park,300 Elliott Avenue West,Seattle,WA,98119.0,1992200170,7,MAGNOLIA / QUEEN ANNE,47.62177,-122.36158,1981,1.0,5,275734,38452,237282,"Office, Parking",Office,228504.0,Parking,47404.0,,,,77.0,71.69999695,71.69999695,225.0,225.0,16373232.0,16373232.0,0.0,4798719.0,16373229.0,0.0,0.0,False,,Compliant,,114.14,0.41
444,2016,NonResidential,Warehouse,FedEX van Terminal,651 S Alaska St,Seattle,WA,98104.0,2024049016,2,GREATER DUWAMISH,47.56064,-122.32522,2001,1.0,1,123061,0,123061,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,123061.0,,,,,,59.0,16.20000076,16.20000076,50.70000076,50.70000076,1987934.625,1987934.625,0.0,582630.1875,1987934.0,0.0,0.0,False,,Compliant,,13.86,0.11
446,2016,NonResidential,Distribution Center,Washington State Ferries Building,6000 6th Ave S,Seattle,WA,98108.0,2024049060,2,GREATER DUWAMISH,47.54868,-122.3255,1963,1.0,1,59090,0,59090,"Distribution Center, Office",Distribution Center,40272.0,Office,18818.0,,,,45.0,46.59999847,53.40000153,71.40000153,78.90000153,2756214.75,3153949.5,0.0,185927.7969,634386.0,21218.28906,2121829.0,False,,Compliant,,117.11,1.98
447,2016,NonResidential,Warehouse,NWCP-SEA Sylv Bldg,750 S Michigan St,Seattle,WA,98108.0,2024049061,2,GREATER DUWAMISH,47.5471,-122.32406,1963,1.0,1,106000,0,106000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106001.0,,,,,,93.0,7.199999809,7.199999809,22.60000038,22.60000038,763364.5,763364.5,0.0,223729.2969,763364.0,0.0,0.0,False,,Compliant,,5.32,0.05
449,2016,NonResidential,Large Office,1551 Eastlake,1551 Eastlake Ave E,Seattle,WA,98102.0,2107700210,4,LAKE UNION,47.63349,-122.32634,1962,1.0,3,158600,38400,120200,"Laboratory, Office, Parking",Office,125779.0,Parking,32821.0,Laboratory,20000.0,,19.0,125.5999985,126.6999969,360.3999939,361.6000061,18309150.0,18471858.0,0.0,4672048.0,15941028.0,23681.20117,2368120.0,False,,Compliant,,236.9,1.49
451,2016,NonResidential,Distribution Center,Frye Distribution Center,660 S. Othello St.,Seattle,WA,98108.0,2136200695,2,GREATER DUWAMISH,47.53764,-122.3232,1960,1.0,1,119661,0,119661,Distribution Center,Distribution Center,118733.0,,,,,,97.0,6.5,6.5,20.5,20.5,775729.1875,775864.1875,0.0,227129.2969,774965.0,7.638800144,764.0,False,,Compliant,,5.44,0.05
452,2016,NonResidential,Large Office,1144 Eastlake Building,1144 Eastlake Ave East,Seattle,WA,98109.0,2163901080,3,LAKE UNION,47.62958,-122.32826,2001,1.0,7,139200,44728,94472,Office,Office,82098.0,,,,,,81.0,52.90000153,52.90000153,166.1000061,166.1000061,4342597.0,4342597.0,0.0,1272742.25,4342597.0,0.0,0.0,False,,Compliant,,30.27,0.22
453,2016,NonResidential,Small- and Mid-Sized Office,701 Dexter,701 Dexter Avenue North,Seattle,WA,98119.0,2249000245,7,MAGNOLIA / QUEEN ANNE,47.62566,-122.34287,1984,1.0,6,95721,33921,61800,"Office, Parking",Office,95721.0,Parking,31746.0,,,,95.0,32.0,33.0,100.5,103.5,3063504.5,3155171.75,0.0,897861.6875,3063504.0,0.0,0.0,False,,Compliant,,21.36,0.22
456,2016,NonResidential,Large Office,1100 Dexter-RREEF SeaDPD ID 456,1100 Dexter Avenue North,Seattle,WA,98109.0,2249500490,7,MAGNOLIA / QUEEN ANNE,47.62929,-122.34194,1996,2.0,5,213283,115228,98055,"Office, Parking",Office,105563.0,Parking,0.0,,,20112009,83.0,53.59999847,53.59999847,168.3999939,168.3999939,5661689.5,5661689.5,0.0,1659346.125,5661689.0,0.0,0.0,False,,Compliant,,39.47,0.19
457,2016,NonResidential,Large Office,1441 N. 34th Street,1441 N 34TH ST,Seattle,WA,98103.0,2264501110,4,LAKE UNION,47.64776,-122.33924,2001,1.0,3,103697,47656,56041,Office,Office,63199.0,,,,,,7.0,179.1000061,184.6999969,350.2999878,356.1000061,11319836.0,11672252.0,0.0,1437351.5,4904243.0,64155.92188,6415592.0,False,,Compliant,,374.92,3.62
458,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center B,155 NE 100th Street,Seattle,WA,98125.0,2434900010,5,NORTH,47.70105,-122.32659,1974,1.0,5,74880,0,74880,"Office, Parking",Office,71751.0,Parking,0.0,,,,56.0,71.59999847,77.09999847,224.6999969,242.1000061,5134607.5,5531460.0,0.0,1504867.25,5134607.0,0.0,0.0,False,,Compliant,,35.8,0.48
459,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center C,9725 3rd Avenue,Seattle,WA,98115.0,2434900020,5,NORTH,47.69999,-122.32663,1979,1.0,6,88774,0,88774,"Office, Parking",Office,85339.0,Parking,0.0,,,,53.0,70.59999847,74.40000153,221.8000031,233.8000031,6029121.5,6353294.0,0.0,1767034.25,6029121.0,0.0,0.0,False,,Compliant,,42.03,0.47
460,2016,NonResidential,Large Office,Northgate Plaza,9709 3rd Ave NE,Seattle,WA,98115.0,2434900030,5,NORTH,47.69917,-122.3268,1983,1.0,5,122250,0,122250,"Adult Education, Bank Branch, Office, Parking",Office,91281.0,Adult Education,30177.0,Bank Branch,5931.0,2009,93.0,43.5,43.5,136.3999939,136.3999939,5535626.0,5535626.0,0.0,1622399.0,5535625.0,0.0,0.0,False,,Compliant,,38.59,0.32
461,2016,NonResidential,Small- and Mid-Sized Office,Northgate Office Building,9750 3rd Ave NE,Seattle,WA,98115.0,2434900100,5,NORTH,47.70063,-122.32487,1979,1.0,4,53730,0,53730,"Office, Parking",Office,53730.0,Parking,0.0,,,,20.0,88.30000305,88.30000305,277.2000122,277.2000122,4742869.0,4742869.0,0.0,1390055.25,4742869.0,0.0,0.0,False,,Compliant,,33.06,0.62
462,2016,NonResidential,Small- and Mid-Sized Office,Delridge Building,4045 Delridge Way,Seattle,WA,98101.0,2444600005,1,DELRIDGE,47.5671,-122.36416,1960,1.0,3,55593,0,55593,Office,Office,55593.0,,,,,,55.0,76.0,79.40000153,186.6999969,190.1999969,4224872.5,4414587.0,0.0,833103.5,2842549.0,13823.23047,1382323.0,False,,Compliant,,93.23,1.68
463,2016,NonResidential,Large Office,425 Pontius,425 Pontius Ave N,Seattle,WA,98109.0,2467400315,7,LAKE UNION,47.62269,-122.33224,1982,1.0,4,134056,60960,73096,"Office, Parking",Office,72066.0,Parking,59137.0,,,,54.0,65.19999695,68.0,204.6000061,213.5,4695139.0,4899096.0,0.0,1376066.25,4695138.0,0.0,0.0,False,,Compliant,,32.73,0.24
464,2016,NonResidential,Retail Store,Costco #0001 Seattle,4401 4th Ave South,Seattle,WA,98199.0,2617650020,2,GREATER DUWAMISH,47.5653,-122.33076,2005,1.0,1,158415,0,158415,Retail Store,Retail Store,158415.0,,,,,,25.0,141.3999939,147.0,358.6000061,364.5,22394416.0,23293664.0,0.0,4668122.5,15927634.0,64667.80469,6466780.0,False,,Compliant,,454.49,2.87
465,2016,NonResidential,Large Office,1000 Denny Building,1000 Denny Way,Seattle,WA,98109.0,2693100010,7,LAKE UNION,47.61907,-122.33651,1929,1.0,8,287819,0,287819,"Data Center, Office, Other, Restaurant",Office,155985.0,Data Center,88350.0,Other,15630.0,,,176.0,174.6000061,550.7000122,545.9000244,48406556.0,48037000.0,0.0,14113435.0,48155040.0,2515.109863,251511.0,False,,Compliant,,349.07,1.21
466,2016,NonResidential,Other,VM Seattle Hospital & Medical Center - Buck Pavilion,1100 9th Avenue,Seattle,WA,98101.0,1979200225,3,EAST,47.60953,-122.32793,1975,1.0,8,158738,0,158738,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,158738.0,,,,,,,389.1000061,385.6000061,1026.599976,1001.0,61762380.0,61214744.0,5650343.5,13636758.0,46528618.0,95718.15625,9571816.0,False,,Compliant,,1268.87,7.99
492,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Plaza,201 Queen Anne Ave N,Seattle,WA,98109.0,1989201010,7,MAGNOLIA / QUEEN ANNE,47.62003,-122.35706,1985,1.0,4,86995,28800,58195,"Office, Parking",Office,58195.0,Parking,28800.0,,,,81.0,51.40000153,51.90000153,161.3999939,162.8000031,2991674.75,3018140.75,0.0,876809.625,2991674.0,0.0,0.0,False,,Compliant,,20.86,0.24
